name,latitude,longitude,altitude_km,dist_from_equator,risk_level
SHIJIAN-6 03B (SJ-6 03B),-57.793549900224036,-136.17497833867188,580.1893908832396,57.793549900224036,High
COSMO-SKYMED 3,73.15678905161533,-103.28678982602236,556.5402537263217,73.15678905161533,High
SHIYAN-3 (SY-3),-1.4809119323492088,-132.86976562901148,801.3779576461461,1.4809119323492088,Low
CHUANGXIN 1-02 (CX-1-02),-36.94224104938073,-126.77651446367842,816.1044419153469,36.94224104938073,Medium
ASTRA 1M,-0.009629082986406473,19.15192527613233,35800.45270473809,0.009629082986406473,Low
YAOGAN-4,42.23524963009181,127.46370977232945,638.0818303499397,42.23524963009181,Medium
EUTELSAT HOTBIRD 13C,-1.335366412484388,-12.547452685573939,35795.04438449884,1.335366412484388,Low
GOSAT (IBUKI),-81.97229587668843,41.29582151441006,698.4237071103128,81.97229587668843,High
STARS (KUKAI),-80.27905904719887,-104.43300129367431,617.8406527730136,80.27905904719887,High
KKS-1 (KISEKI),-75.56885928310871,-99.00711801877432,657.9896694330577,75.56885928310871,High
NOAA 19,8.782630700834286,88.49936313113193,859.4625476225087,8.782630700834286,Low
EXPRESS-AM44,-1.7434138991461916,-11.062267812269246,35796.94999471983,1.7434138991461916,Low
NSS-9,0.2528427709597763,-176.91562144311933,35783.12511618782,0.2528427709597763,Low
TELSTAR 11N,-0.0012848944241831701,-37.553086526332486,35795.710399851574,0.0012848944241831701,Low
NAVSTAR 63 (USA 203),33.012754758525055,-64.66030705266358,19837.282780809914,33.012754758525055,Medium
WGS F2 (USA 204),0.024797628323858328,57.5148890513451,35786.452273168055,0.024797628323858328,Low
YAOGAN-6,47.69578304994182,12.362039488385511,234.15697087786202,47.69578304994182,Medium
SES-7 (PROTOSTAR 2),0.020170539227022624,108.24138790334062,35784.51154098092,0.020170539227022624,Low
MEASAT-3A,0.028058432361242988,160.03202914051988,35775.68421272111,0.028058432361242988,Low
GOES 14,0.5888365458313551,-108.29874226512203,35782.89339710143,0.5888365458313551,Low
FM-5,-0.03423095852444126,-86.1498355686182,35787.398584603405,0.03423095852444126,Low
TERRESTAR-1,1.8044106322926836,-110.92017452122244,35795.205332861115,1.8044106322926836,Low
COSMOS 2451,-82.08005684168997,-103.34858801378164,1527.4523573912447,82.08005684168997,High
COSMOS 2453,-48.737289195735876,-169.54215588257495,1514.5919340975317,48.737289195735876,Medium
DEIMOS-1,-24.738306124243927,-171.6232135366887,656.5301462748101,24.738306124243927,Medium
DUBAISAT-1,58.06060464292645,169.11590515703392,654.4866573535193,58.06060464292645,High
UK-DMC 2,-2.3554147093033895,162.63164839843253,648.2217489946362,2.3554147093033895,Low
APRIZESAT 4,-65.73401914602489,66.05721194992171,673.8903456151062,65.73401914602489,High
NANOSAT 1B,-81.34476706587637,57.23820485124526,597.7924263542403,81.34476706587637,High
APRIZESAT 3,-59.481680568679494,140.48577373295788,566.6292744832264,59.481680568679494,High
ASIASAT 5,-0.0014208026247164976,100.51193387112716,35782.65733548463,0.0014208026247164976,Low
NAVSTAR 64 (USA 206),-12.195287794908563,76.01486264370833,20189.68410419696,12.195287794908563,Medium
JCSAT-12 (JCSAT-RA),0.02291346934516982,132.04535643051534,35787.02817417634,0.02291346934516982,Low
OPTUS D3,0.45404753035020046,156.14892228610444,35780.413914772485,0.45404753035020046,Low
NIMIQ 5,-0.034500068175135866,-72.6992494363715,35798.00803333201,0.034500068175135866,Low
OCEANSAT-2,-49.09107789671092,-128.59221636408313,917.5941898871586,49.09107789671092,Medium
SWISSCUBE,77.78559153765407,55.70647821637406,705.1596699934995,77.78559153765407,High
BEESAT-1,-36.34664724545743,-87.23739095668915,705.2459681529077,36.34664724545743,Medium
ITUPSAT1,49.72640645978327,-71.45023501128041,707.2447768804078,49.72640645978327,Medium
AMAZONAS 2,0.14420108689041777,-60.791300869109705,35800.819750978466,0.14420108689041777,Low
COMSATBW-1,0.03597866430285021,62.99907854344211,35782.36328338771,0.03597866430285021,Low
WORLDVIEW-2 (WV-2),-77.04204463187392,55.98355287659229,793.3355393781904,77.04204463187392,High
DMSP 5D-3 F18 (USA 210),77.91543569600535,133.59206476125087,862.7407342651119,77.91543569600535,High
NSS-12,-0.03279533968020321,56.96493039333739,35773.618656398045,0.03279533968020321,Low
THOR 6,-0.016561719659479716,-0.8777883764077845,35793.37405637815,0.016561719659479716,Low
SMOS,9.271479612924853,-148.45458895753117,761.4403351436506,9.271479612924853,Low
PROBA-2,25.004529670664922,22.291029609752318,705.5518716944717,25.004529670664922,Medium
SJ-11-01,-46.48584621814858,1.6067284487566378,704.400685330453,46.48584621814858,Medium
COSMOS 2455,58.06502436164202,164.55564482284376,915.8465556763316,58.06502436164202,High
INTELSAT 14 (IS-14),-0.029163660822236825,-44.99505219167529,35796.57098298984,0.029163660822236825,Low
EUTELSAT 36B,0.027073743028156058,50.42023626605532,35776.38108997821,0.027073743028156058,Low
INTELSAT 15 (IS-15),0.013256006301050364,85.13116178173604,35778.09284431009,0.013256006301050364,Low
WGS F3 (USA 211),-0.16516101926671892,85.99018474380009,35787.15045366207,0.16516101926671892,Low
YAOGAN-7,-35.678454475739784,-101.16959770900806,641.5249960097084,35.678454475739784,Medium
COSMOS 2456 [GLONASS-M],-60.50049972266693,69.87778160697069,19142.067908014928,60.50049972266693,High
COSMOS 2457 [GLONASS-M],49.28079748383645,158.88869591211304,19136.44365464566,49.28079748383645,Medium
YAOGAN-8,44.70918925440477,90.59673267553674,1235.7424987819024,44.70918925440477,Medium
XIWANG-1 (HOPE-1),20.680261541690047,154.25524655115854,1195.0324237559057,20.680261541690047,Medium
DIRECTV 12,0.014824319474319923,-102.71741960925664,35788.34791117872,0.014824319474319923,Low
BEIDOU-2 G1,2.1072337479113217,140.41927071102245,35784.82448059661,2.1072337479113217,Low
SDO,27.559199305374417,-96.69096282481516,35786.60716547161,27.559199305374417,Medium
INTELSAT 16 (IS-16),-0.03227342043260771,-76.186299218135,35795.11366620719,0.03227342043260771,Low
COSMOS 2460 [GLONASS-M],47.15130455557088,38.49596945438415,19131.731214555475,47.15130455557088,Medium
EWS-G2 (GOES 15),-0.2650415083843774,61.36776117608474,35794.48132037741,0.2650415083843774,Low
YAOGAN-9 01A,59.04939108062714,48.98118252164687,1063.4733032591535,59.04939108062714,High
YAOGAN-9 01B,-8.45685503324004,109.14849342911434,1464.807698593885,8.45685503324004,Low
YAOGAN-9 01C,-13.680492426338487,112.41146711177564,1470.8803312246155,13.680492426338487,Medium
ECHOSTAR 14,-0.035726558175551565,-118.88834364881914,35790.29583207552,0.035726558175551565,Low
CRYOSAT 2,62.51834221671323,-134.41718545714284,728.6420726554002,62.51834221671323,High
SES-1,-0.042591320727379416,-100.98003996206172,35795.108586034425,0.042591320727379416,Low
COSMOS 2463,8.471965210875267,24.982247895239176,993.9065458970634,8.471965210875267,Low
ASTRA 3B,-0.4755908509907767,23.433057642678012,35786.92244816908,0.4755908509907767,Low
COMSATBW-2,-0.07855888401935562,13.197154070616772,35789.97623681765,0.07855888401935562,Low
NAVSTAR 65 (USA 213),50.58728767923538,25.212245790882154,19956.797026071687,50.58728767923538,High
BEIDOU-2 G3,-1.5249276322215977,79.53778419347276,35751.247117704006,1.5249276322215977,Low
BADR-5,-0.03598625235740486,25.932076166864167,35797.813417188874,0.03598625235740486,Low
SJ-12,14.621195146989605,29.32476074946247,535.3392339141902,14.621195146989605,Medium
TANDEM-X,-70.08569854318672,-128.53132868540092,535.8030164548004,70.08569854318672,High
COMS 1,0.4194197981635848,128.114558291264,35781.58899929373,0.4194197981635848,Low
ARABSAT-5A,-0.04563586170001794,30.42752689521157,35789.8651448489,0.04563586170001794,Low
ECHOSTAR 15,-0.015632970094209896,-89.64156645428713,35836.55220870556,0.015632970094209896,Low
CARTOSAT-2B,62.957983849779495,-118.33883641341369,644.7154482595487,62.957983849779495,High
ALSAT 2A,64.5269562888326,-160.91033194629856,659.3159614311375,64.5269562888326,High
TISAT 1,-18.207854602294343,-66.22333024697932,524.0188302783068,18.207854602294343,Medium
BEIDOU-2 IGSO-1,-52.88558913335694,100.69613436565145,35646.443743396376,52.88558913335694,High
NILESAT 201,0.0028365406343998202,-7.03270277787423,35801.2645622454,0.0028365406343998202,Low
RASCOM-QAF 1R,-0.008490318782000248,2.815392444119731,35799.42604786202,0.008490318782000248,Low
YAOGAN-10,-26.660220408009547,-132.53847913444903,626.5349266829959,26.660220408009547,Medium
AEHF-1 (USA 214),-7.263702191702024,29.915430158534082,35787.2616668079,7.263702191702024,Low
COSMOS 2467,60.875362965970766,-5.735634194638585,1504.8501468088368,60.875362965970766,High
STRELA 3,58.24647654520165,160.70911191234623,1508.7747244531668,58.24647654520165,High
COSMOS 2468,50.11719424907985,148.9480419510738,1497.422314178643,50.11719424907985,High
YAOGAN-11,-23.579864193511803,-138.59261189459477,657.5343654486551,23.579864193511803,Medium
ZHEDA PIXING 1B,-49.91224769174055,-176.10952472428593,627.7299724284238,49.91224769174055,Medium
ZHEDA PIXING 1C,-46.46815652857145,-175.03991825290055,627.1688068265288,46.46815652857145,Medium
SBSS (USA 216),-57.14053345544528,-116.69665957423511,610.3395377782014,57.14053345544528,High
SHIJIAN-6 04A (SJ-6 04A),17.70175171581351,-153.46107135941693,522.9424191941408,17.70175171581351,Medium
SHIJIAN-6 04B (SJ-6 04B),36.201559184124896,-166.34068230377852,575.2484487681361,36.201559184124896,Medium
XM-5,-0.05273092700768753,-115.21241993950382,35782.588295764035,0.05273092700768753,Low
GLOBALSTAR M079,3.17987515974189,-151.0878091661009,1413.9018326342564,3.17987515974189,Low
GLOBALSTAR M074,-44.80481832526639,76.31284115954156,1428.8659644024551,44.80481832526639,Medium
GLOBALSTAR M076,41.15779184546037,-16.877645302301897,1417.5891134498902,41.15779184546037,Medium
GLOBALSTAR M077,-2.761819906993466,-15.066300224663598,1414.9294752362443,2.761819906993466,Low
GLOBALSTAR M075,44.86742048918456,-61.08671804741018,1418.1835552197147,44.86742048918456,Medium
GLOBALSTAR M073,44.69260035364741,-147.72970443148023,1417.9665617473106,44.69260035364741,Medium
BSAT-3B,0.022779145736622444,109.83907616070115,35786.82457322034,0.022779145736622444,Low
BEIDOU-2 G4,2.017166282061869,159.96287670460288,35799.04724332726,2.017166282061869,Low
FENGYUN 3B,3.204169926428853,-119.7234971669929,860.7621519765072,3.204169926428853,Low
COSMO-SKYMED 4,-60.286346061906414,40.38886110898019,646.6440450360196,60.286346061906414,High
SKYTERRA 1,1.0406528503234527,-101.2964332121241,35795.47416658635,1.0406528503234527,Low
O/OREOS (USA 219),21.165997685578258,-106.76137829552734,587.6630478731928,21.165997685578258,Medium
HYLAS 1,4.18006383918456,-123.26957428072497,35791.24825062222,4.18006383918456,Low
INTELSAT 17 (IS-17),0.03402458304800252,65.96726831938744,35781.066242866145,0.03402458304800252,Low
BEIDOU-2 IGSO-2,23.964767176040798,115.3126432638066,35700.61811285466,23.964767176040798,Medium
EUTELSAT KA-SAT 9A,0.017965254039358978,8.991946964409175,35806.54974776317,0.017965254039358978,Low
HISPASAT 30W-5,-0.026196146706884395,-29.997483661238757,35807.84863450762,0.026196146706884395,Low
KOREASAT 6,0.028769897998558027,159.888216286497,35779.10525169972,0.028769897998558027,Low
BEIDOU-2 IGSO-3,19.319704432452735,96.73312115521253,35905.00944443602,19.319704432452735,Medium
RESOURCESAT-2,-13.940483414325612,84.33634999472909,821.8759860315188,13.940483414325612,Medium
YOUTHSAT,67.65087700258432,168.57663538855368,814.6019310160593,67.65087700258432,High
X-SAT,4.172397568553302,13.752883100657519,820.9258161007498,4.172397568553302,Low
INTELSAT 28 (IS-28),-0.28540920675106124,-31.71513110881364,35800.47881895416,0.28540920675106124,Low
YAHSAT 1A,0.02124632618061171,52.45739009880066,35783.0250550949,0.02124632618061171,Low
SBIRS GEO-1 (USA 230),-2.5162113135535398,51.83561078557831,35781.67848823775,2.5162113135535398,Low
TELSTAR 14R,-0.020493897291460856,-63.001314485502874,35799.09351741051,0.020493897291460856,Low
GSAT-8,-1.1038780242323134,55.0891464588221,35783.51405052095,1.1038780242323134,Low
ST-2,0.011892813434750541,87.99680060752476,35780.07403483041,0.011892813434750541,Low
ZHONGXING-10,-0.0027741331424036156,110.42330248283103,35780.38069634559,0.0027741331424036156,Low
SJ-11-03,17.252420091935495,173.7865415981156,685.7841019984234,17.252420091935495,Medium
GLOBALSTAR M083,1.8839462761526158,112.21431124037849,1413.915303923074,1.8839462761526158,Low
GLOBALSTAR M088,41.44166445154034,152.95460349866988,1416.7711217847516,41.44166445154034,Medium
GLOBALSTAR M091,44.83064841118002,30.395686438444358,1418.0234757190872,44.83064841118002,Medium
GLOBALSTAR M085,41.102322851878895,68.10029572151143,1416.977448559813,41.102322851878895,Medium
GLOBALSTAR M081,1.8859979103867193,-64.91598025560577,1414.3636834404801,1.8859979103867193,Low
GLOBALSTAR M089,-3.1349210382802557,70.28561789024229,1414.8103157599217,3.1349210382802557,Low
SES-3,0.2603288229890363,-102.98720235904284,35796.6655724219,0.2603288229890363,Low
KAZSAT-2,0.03159362489784365,86.49425294638478,35786.34218175235,0.03159362489784365,Low
NAVSTAR 66 (USA 232),4.231523161485026,-154.02962698987596,20328.457885001728,4.231523161485026,Low
BEIDOU-2 IGSO-4,-47.0648540960609,81.19207683965087,35208.8753919887,47.0648540960609,Medium
SJ-11-02,-62.81028181271248,101.64388364985928,701.1842928960195,62.81028181271248,High
ASTRA 1N,-0.024609023729148347,19.117067551944235,35781.45055781811,0.024609023729148347,Low
BSAT-3C (JCSAT-110R),0.03571807834546041,109.95013422586976,35785.52451702101,0.03571807834546041,Low
PAKSAT-1R,-0.0049495003585375875,37.92124402503439,35785.81102289941,0.0049495003585375875,Low
HAIYANG-2A,59.81229272397462,42.52219087580732,977.5785173877493,59.81229272397462,High
NIGERIASAT-2,-53.08327240302203,-161.35442114747804,675.4699139780266,53.08327240302203,High
NIGERIASAT-X,12.827947094768822,23.157206281261445,694.7761356177438,12.827947094768822,Medium
RASAT,25.953544163038995,-69.49614817863933,671.9648105749349,25.953544163038995,Medium
APRIZESAT 5,61.60901632870932,-43.88314023573347,602.0028296917402,61.60901632870932,High
APRIZESAT 6,35.6931564284034,-73.9654506139147,628.2280989213635,35.6931564284034,Medium
SES-2,-0.031180063695635828,-86.98647025622485,35796.96556338655,0.031180063695635828,Low
ARABSAT-5C,-0.04170075355241686,19.973734319938547,35795.83847726792,0.04170075355241686,Low
EUTELSAT 7 WEST A,-0.0824216264275461,-7.343619071614297,35799.56483157275,0.0824216264275461,Low
TACSAT 4,33.91526381138077,-142.7340320922144,7806.451102263032,33.91526381138077,Medium
QUETZSAT 1,-0.027871583701881832,-76.98548363171157,35798.336054684136,0.027871583701881832,Low
INTELSAT 18 (IS-18),-0.0021103804792695384,-179.97676908453153,35781.894068207366,0.0021103804792695384,Low
EUTELSAT 16A,-0.04651704498141856,15.930782600330703,35792.30297261777,0.04651704498141856,Low
JUGNU,-17.82599376914619,34.86689529985988,836.1524677669364,17.82599376914619,Medium
SRMSAT,10.428063516191793,-130.4599690726094,843.8601999422224,10.428063516191793,Medium
VIASAT-1,-0.03609412131401743,-115.08389320456693,35791.8916436808,0.03609412131401743,Low
GSAT0101 (GALILEO-PFM),-44.86268351842228,-105.82851875820437,23247.638645449562,44.86268351842228,Medium
GSAT0102 (GALILEO-FM2),-55.09886485971121,-33.8373112659123,23241.74893354161,55.09886485971121,High
SUOMI NPP,-63.26851607061463,-56.03976053519,851.559025590398,63.26851607061463,High
COSMOS 2476 [GLONASS-M],-14.299335565297913,-45.48760062348031,19091.69220548053,14.299335565297913,Medium
COSMOS 2477 [GLONASS-M],14.507166945718394,134.68977776562681,19165.591414603685,14.507166945718394,Medium
COSMOS 2475 [GLONASS-M],-24.430190454046794,115.66078710722003,19123.517509195306,24.430190454046794,Medium
YAOGAN-12,44.208836484469,80.29695305958586,493.5789117281737,44.208836484469,Medium
CHUANGXIN 1-03 (CX-1-03),28.323325785456884,39.25368221448641,783.4049565863278,28.323325785456884,Medium
SHIYAN-4 (SY-4),29.975206325303063,40.771934053263706,775.7625662537774,29.975206325303063,Medium
ASIASAT 7,-0.012127507818659086,105.50903018510175,35778.65600569702,0.012127507818659086,Low
BEIDOU-2 IGSO-5,32.0714641039151,104.58934119599681,35739.64231853139,32.0714641039151,Medium
LUCH-5A,5.562064654506964,166.65990324514846,35773.78209854326,5.562064654506964,Low
SSOT,29.915145255375684,90.25278154942022,625.9601382628481,29.915145255375684,Medium
PLEIADES 1A,-26.351395780560587,93.77002309211124,707.8690627388181,26.351395780560587,Medium
NIGCOMSAT 1R,-0.009904117525953642,42.5046827874521,35783.20239440301,0.009904117525953642,Low
ZIYUAN 1-02C (ZY 1-02C),-54.72212462429859,-76.30051003830178,784.2878411562914,54.72212462429859,High
GLOBALSTAR M084,41.531163502212245,-108.3866405905435,1417.3313310804374,41.531163502212245,Medium
GLOBALSTAR M080,-48.94756559382474,-0.09917259407772015,1430.993785480405,48.94756559382474,Medium
GLOBALSTAR M082,-2.596976795867217,-105.80369821672085,1414.5229006882212,2.596976795867217,Low
GLOBALSTAR M092,-41.417590736152356,119.26544773848062,1427.3731782386365,41.417590736152356,Medium
GLOBALSTAR M090,45.23386579636766,117.5825047157942,1417.7835819364775,45.23386579636766,Medium
GLOBALSTAR M086,-40.700585688221715,24.560688950475,1426.6316032145344,40.700585688221715,Medium
ZIYUAN 3-1 (ZY 3-1),76.72167526536214,119.16915939961021,422.48910623107275,76.72167526536214,High
WGS F4 (USA 233),0.03266661424597206,88.4434071275147,35789.27621739107,0.03266661424597206,Low
LARES,-5.153814259521608,73.56043139694616,1452.7801139983947,5.153814259521608,Low
SES-4,-0.030722274999509844,-22.01771996922775,35794.15114208093,0.030722274999509844,Low
BEIDOU-2 G5,-2.142233651137733,58.854834248119175,35758.85771375409,2.142233651137733,Low
MUOS-1,0.7097369007368983,-99.80623123170075,36026.867890582005,0.7097369007368983,Low
INTELSAT 22 (IS-22),0.007217404656598804,72.10600279346082,35780.601430551505,0.007217404656598804,Low
APSTAR-7,-0.001593888053718551,76.46345466647215,35778.18130040029,0.001593888053718551,Low
